0,1040.0,1.0,0.002403846
None0,1040.0,2.0,0.001201923
None0,1040.0,13.0,0.004807692
None0,1040.0,27.0,0.004807692
None0,1040.0,31.0,0.001201923
None0,1040.0,33.0,0.001201923
None0,1040.0,38.0,0.020432692
None0,1040.0,63.0,0.001201923
None0,1040.0,70.0,0.001201923
None0,1040.0,72.0,0.002403846
None0,1040.0,76.0,0.001201923
None0,1040.0,77.0,0.001201923
None0,1040.0,82.0,0.001201923
None0,1040.0,84.0,0.001201923
None0,1040.0,88.0,0.001201923
None0,1040.0,171.0,0.001201923
None0,1040.0,177.0,0.001201923
None0,1040.0,178.0,0.001201923
None0,1040.0,189.0,0.003605769
None0,1040.0,194.0,0.001201923
None0,1040.0,198.0,0.004807692
None0,1040.0,227.0,0.001201923
None0,1040.0,238.0,0.001201923
None0,1040.0,243.0,0.002403846
None0,1040.0,248.0,0.002403846
None0,1040.0,252.0,0.006009615
None0,1040.0,257.0,0.001201923
None0,1040.0,261.0,0.001201923
None0,1040.0,270.0,0.001201923
None0,1040.0,271.0,0.001201923
None0,1040.0,276.0,0.001201923
None0,1040.0,286.0,0.002403846
None0,1040.0,291.0,0.001201923
None0,1040.0,301.0,0.003605769
None0,1040.0,304.0,0.003605769
None0,1040.0,313.0,0.001201923
None0,1040.0,314.0,0.001201923
None0,1040.0,319.0,0.001201923
None0,1040.0,324.0,0.001201923
None0,1040.0,370.0,0.004807692
None0,1040.0,378.0,0.001201923
None0,1040.0,383.0,0.001201923
None0,1040.0,391.0,0.003605769
None0,1040.0,398.0,0.004807692
None0,1040.0,413.0,0.001201923
None0,1040.0,419.0,0.001201923
None0,1040.0,425.0,0.001201923
None0,1040.0,428.0,0.001201923
None0,1040.0,429.0,0.002403846
None0,1040.0,432.0,0.001201923
None0,1040.0,439.0,0.007211538
None0,1040.0,457.0,0.002403846
None0,1040.0,466.0,0.001201923
None0,1040.0,472.0,0.002403846
None0,1040.0,473.0,0.001201923
None0,1040.0,475.0,0.001201923
None0,1040.0,478.0,0.002403846
None0,1040.0,481.0,0.001201923
None0,1040.0,488.0,0.001201923
None0,1040.0,490.0,0.004807692
None0,1040.0,505.0,0.001201923
None0,1040.0,506.0,0.001201923
None0,1040.0,535.0,0.001201923
None0,1040.0,545.0,0.003605769
None0,1040.0,553.0,0.002403846
None0,1040.0,567.0,0.001201923
None0,1040.0,569.0,0.001201923
None0,1040.0,601.0,0.001201923
None0,1040.0,606.0,0.001201923
None0,1040.0,618.0,0.001201923
None0,1040.0,621.0,0.002403846
None0,1040.0,623.0,0.002403846
None0,1040.0,634.0,0.002403846
None0,1040.0,635.0,0.002403846
None0,1040.0,640.0,0.001201923
None0,1040.0,645.0,0.002403846
None0,1040.0,680.0,0.001201923
None0,1040.0,681.0,0.001201923
None0,1040.0,700.0,0.001201923
None0,1040.0,717.0,0.002403846
None0,1040.0,729.0,0.001201923
None0,1040.0,739.0,0.001201923
None0,1040.0,741.0,0.004807692
None0,1040.0,745.0,0.002403846
None0,1040.0,753.0,0.001201923
None0,1040.0,772.0,0.001201923
None0,1040.0,792.0,0.001201923
None0,1040.0,799.0,0.003605769
None0,1040.0,832.0,0.001201923
None0,1040.0,839.0,0.001201923
None0,1040.0,885.0,0.002403846
None0,1040.0,896.0,0.001201923
None0,1040.0,908.0,0.001201923
None0,1040.0,924.0,0.001201923
None0,1040.0,929.0,0.002403846
None0,1040.0,950.0,0.004807692
None0,1040.0,964.0,0.001201923
None0,1040.0,965.0,0.001201923
None0,1040.0,980.0,0.002403846
None0,1040.0,981.0,0.001201923
None0,1040.0,988.0,0.001201923
None0,1040.0,989.0,0.001201923
None0,1040.0,999.0,0.001201923
None0,1040.0,1001.0,0.004807692
None0,1040.0,1003.0,0.001201923
None0,1040.0,1015.0,0.003605769
None0,1040.0,1020.0,0.002403846
None0,1040.0,1025.0,0.001201923
None0,1040.0,1043.0,0.001201923
None0,1040.0,1054.0,0.001201923
None0,1040.0,1113.0,0.002403846
None0,1040.0,1114.0,0.001201923
None0,1040.0,1135.0,0.001201923
None0,1040.0,1137.0,0.003605769
None0,1040.0,1143.0,0.001201923
None0,1040.0,1162.0,0.001201923
None0,1040.0,1172.0,0.001201923
None0,1040.0,1177.0,0.006009615
None0,1040.0,1181.0,0.001201923
None0,1040.0,1210.0,0.001201923
None0,1040.0,1246.0,0.001201923
None0,1040.0,1270.0,0.004807692
None0,1040.0,1293.0,0.001201923
None0,1040.0,1294.0,0.001201923
None0,1040.0,1299.0,0.001201923
None0,1040.0,1301.0,0.001201923
None0,1040.0,1318.0,0.001201923
None0,1040.0,1323.0,0.001201923
None0,1040.0,1342.0,0.001201923
None0,1040.0,1353.0,0.001201923
None0,1040.0,1383.0,0.001201923
None0,1040.0,1392.0,0.001201923
None0,1040.0,1398.0,0.001201923
None0,1040.0,1413.0,0.001201923
None0,1040.0,1425.0,0.002403846
None0,1040.0,1438.0,0.001201923
